sampling rate [Sa/s]: 500000000 
record length [Sa]: 50000000 
record duration [s]: 1.00000000e-001 
range [V]: 0.400000 
resolution [b]: 12 
amplitude resolution [V]:1.95312503e-004 
block acquisition count: 20.000000 
FID per block count: 5000 
number of averages: 100000 
DAQ elapsed time [s]: 53.965000 
Time,Ch1
0.000000e+000,9.31947144e-003 
2.000000e-009,9.33528381e-003 
4.000000e-009,9.36387085e-003 
6.000000e-009,9.54684204e-003 
8.000000e-009,9.46262939e-003 
1.000000e-008,9.56469727e-003 
1.200000e-008,9.41665710e-003 
1.400000e-008,9.48773499e-003 
1.600000e-008,9.37805786e-003 
1.800000e-008,9.49957214e-003 
2.000000e-008,9.33306213e-003 
2.200000e-008,9.57523315e-003 
2.400000e-008,9.46326172e-003 
2.600000e-008,9.79099304e-003 
2.800000e-008,9.39233154e-003 
3.000000e-008,9.66579590e-003 
3.200000e-008,9.31182251e-003 
3.400000e-008,9.40448792e-003 
3.600000e-008,9.43057617e-003 
3.800000e-008,9.65794495e-003 
4.000000e-008,9.45593262e-003 
4.200000e-008,9.64304443e-003 
4.400000e-008,9.44219055e-003 
4.600000e-008,9.58293640e-003 
4.800000e-008,9.45435974e-003 
5.000000e-008,9.48630188e-003 
5.200000e-008,9.57604675e-003 
5.400000e-008,9.60079407e-003 
5.600000e-008,9.51193726e-003 
5.800000e-008,9.76981384e-003 
6.000000e-008,9.45747437e-003 
6.200000e-008,9.57590271e-003 
6.400000e-008,9.45906006e-003 
6.600000e-008,9.45283875e-003 
6.800000e-008,9.52004639e-003 
7.000000e-008,9.65533569e-003 
7.200000e-008,9.52848022e-003 
7.400000e-008,9.65310364e-003 
7.600000e-008,9.57789063e-003 
7.800000e-008,9.58023010e-003 
8.000000e-008,9.54703613e-003 
8.200000e-008,9.47776245e-003 
8.400000e-008,9.62402527e-003 
8.600000e-008,9.62451233e-003 
8.800000e-008,9.61486938e-003 
9.000000e-008,9.77868591e-003 
9.200000e-008,9.56957642e-003 
9.400000e-008,9.59800598e-003 
9.600000e-008,9.51427673e-003 
9.800000e-008,9.53510498e-003 
1.000000e-007,9.46804565e-003 
1.020000e-007,9.66834595e-003 
1.040000e-007,9.58560181e-003 
1.060000e-007,9.83116455e-003 
1.080000e-007,9.57896606e-003 
