sampling rate [Sa/s]: 500000000 
record length [Sa]: 10000000 
record duration [s]: 2.00000000e-002 
range [V]: 0.400000 
resolution [b]: 12 
amplitude resolution [V]:1.95312503e-004 
block acquisition count: 1.000000 
FID per block count: 1000 
number of averages: 1000 
DAQ elapsed time [s]: 0.648000 
Time,Ch1
0.000000e+000,-1.00431359e-003 
2.000000e-009,-1.92117631e-003 
4.000000e-009,-1.66882360e-003 
6.000000e-009,-1.54470539e-003 
8.000000e-009,-1.41431272e-003 
1.000000e-008,-1.67627430e-003 
1.200000e-008,-1.42843091e-003 
1.400000e-008,-1.30549037e-003 
1.600000e-008,-1.47941136e-003 
1.800000e-008,-1.92705846e-003 
2.000000e-008,-9.85294402e-004 
2.200000e-008,-3.93333405e-004 
2.400000e-008,-1.46784329e-003 
2.600000e-008,-1.73176551e-003 
2.800000e-008,-1.09666681e-003 
3.000000e-008,-1.19607747e-003 
3.200000e-008,-1.48607862e-003 
3.400000e-008,-1.36823499e-003 
3.600000e-008,-2.08960819e-003 
3.800000e-008,-1.97392190e-003 
4.000000e-008,-1.16666687e-003 
4.200000e-008,-1.57235253e-003 
4.400000e-008,-1.43117619e-003 
4.600000e-008,-1.13274407e-003 
4.800000e-008,-9.32549179e-004 
5.000000e-008,-8.85294139e-004 
5.200000e-008,-1.40156877e-003 
5.400000e-008,-1.41470730e-003 
5.600000e-008,-2.01647186e-003 
5.800000e-008,-1.37411737e-003 
6.000000e-008,-1.53019643e-003 
6.200000e-008,-1.22960842e-003 
6.400000e-008,-9.29607451e-004 
6.600000e-008,-8.86666536e-004 
6.800000e-008,-1.17745078e-003 
7.000000e-008,-1.33980322e-003 
7.200000e-008,-1.26862717e-003 
7.400000e-008,-1.39705968e-003 
7.600000e-008,-1.61647081e-003 
7.800000e-008,-5.94411612e-003 
8.000000e-008,-1.23766754e-001 
8.200000e-008,-3.99996185e-001 
8.400000e-008,-3.99996185e-001 
8.600000e-008,-3.99996185e-001 
8.800000e-008,-3.99996185e-001 
9.000000e-008,-3.99996185e-001 
9.200000e-008,-3.99996185e-001 
9.400000e-008,-3.99996185e-001 
9.600000e-008,-3.99996185e-001 
9.800000e-008,-3.99996185e-001 
1.000000e-007,-3.99996185e-001 
1.020000e-007,-3.99996185e-001 
1.040000e-007,-3.99996185e-001 
1.060000e-007,-3.99996185e-001 
1.080000e-007,-3.99996185e-001 
1.100000e-007,-3.99996185e-001 
1.120000e-007,-3.99996185e-001 
1.140000e-007,-3.99996185e-001 
1.160000e-007,-3.99996185e-001 
1.180000e-007,-3.99996185e-001 
1.200000e-007,-3.99996185e-001 
1.220000e-007,-3.99996185e-001 
1.240000e-007,-3.99996185e-001 
1.260000e-007,-3.99996185e-001 
1.280000e-007,-3.99996185e-001 
1.300000e-007,-3.99996185e-001 
1.320000e-007,-3.99996185e-001 
1.340000e-007,-3.99996185e-001 
1.360000e-007,-3.99996185e-001 
1.380000e-007,-3.99996185e-001 
1.400000e-007,-3.99996185e-001 
1.420000e-007,-3.99996185e-001 
1.440000e-007,-3.99996185e-001 
1.460000e-007,-3.99996185e-001 
1.480000e-007,-3.99996185e-001 
1.500000e-007,-3.99996185e-001 
1.520000e-007,-3.99996185e-001 
1.540000e-007,-3.99996185e-001 
1.560000e-007,-3.99996185e-001 
1.580000e-007,-3.99988739e-001 
1.600000e-007,-3.99995209e-001 
1.620000e-007,-3.99986633e-001 
1.640000e-007,-3.99939850e-001 
1.660000e-007,-3.99972290e-001 
1.680000e-007,-3.99989532e-001 
1.700000e-007,-3.99756592e-001 
1.720000e-007,-3.18707306e-001 
1.740000e-007,-1.42769394e-001 
1.760000e-007,-3.99996185e-001 
1.780000e-007,-3.99996185e-001 
1.800000e-007,-2.83614746e-001 
1.820000e-007,3.97365265e-001 
1.840000e-007,3.93881165e-001 
1.860000e-007,9.24254837e-002 
1.880000e-007,-3.99996185e-001 
1.900000e-007,-3.99996185e-001 
1.920000e-007,-3.99996185e-001 
1.940000e-007,-3.99996185e-001 
1.960000e-007,1.79412521e-001 
1.980000e-007,3.99996185e-001 
2.000000e-007,3.99996185e-001 
2.020000e-007,-9.31343918e-002 
2.040000e-007,-3.99996185e-001 
2.060000e-007,-3.25154114e-001 
2.080000e-007,-3.99996185e-001 
2.100000e-007,-4.21255398e-003 
2.120000e-007,3.99996185e-001 
2.140000e-007,3.99996185e-001 
2.160000e-007,3.99996185e-001 
2.180000e-007,3.99996185e-001 
2.200000e-007,-1.93175217e-001 
2.220000e-007,-3.99996185e-001 
2.240000e-007,-3.62948090e-001 
2.260000e-007,-3.99996185e-001 
2.280000e-007,-3.99996185e-001 
2.300000e-007,-2.08251076e-002 
2.320000e-007,3.99996185e-001 
2.340000e-007,3.99996185e-001 
2.360000e-007,3.99996185e-001 
2.380000e-007,3.99996185e-001 
2.400000e-007,-3.09107727e-001 
2.420000e-007,-3.99996185e-001 
2.440000e-007,-3.83693024e-001 
2.460000e-007,-3.99996185e-001 
2.480000e-007,-3.95976959e-001 
2.500000e-007,1.24400978e-001 
2.520000e-007,3.99996185e-001 
2.540000e-007,3.99996185e-001 
2.560000e-007,3.99996185e-001 
2.580000e-007,3.44420074e-001 
2.600000e-007,-3.99996185e-001 
2.620000e-007,-3.99996185e-001 
2.640000e-007,-3.99996185e-001 
2.660000e-007,-3.99996185e-001 
2.680000e-007,-3.58852966e-001 
2.700000e-007,3.99996185e-001 
2.720000e-007,3.99996185e-001 
2.740000e-007,3.99996185e-001 
2.760000e-007,3.99995605e-001 
2.780000e-007,2.62205753e-002 
2.800000e-007,-3.99996185e-001 
2.820000e-007,-3.62013123e-001 
2.840000e-007,-3.99996185e-001 
2.860000e-007,-3.98116760e-001 
2.880000e-007,-3.22172585e-002 
2.900000e-007,3.99996185e-001 
2.920000e-007,3.99996185e-001 
