sampling rate [Sa/s]: 500000000 
record length [Sa]: 50000000 
record duration [s]: 1.00000000e-001 
range [V]: 0.400000 
resolution [b]: 12 
amplitude resolution [V]:1.95312503e-004 
block acquisition count: 20.000000 
FID per block count: 5000 
number of averages: 100000 
DAQ elapsed time [s]: 53.824001 
Time,Ch1
0.000000e+000,7.15803589e-003 
2.000000e-009,7.12909851e-003 
4.000000e-009,7.13904602e-003 
6.000000e-009,7.18714233e-003 
8.000000e-009,7.13606750e-003 
1.000000e-008,7.37890930e-003 
1.200000e-008,7.05534729e-003 
1.400000e-008,7.23627136e-003 
1.600000e-008,7.26609192e-003 
1.800000e-008,7.20861572e-003 
2.000000e-008,7.17844177e-003 
2.200000e-008,7.21101013e-003 
2.400000e-008,7.14752625e-003 
2.600000e-008,7.42377258e-003 
2.800000e-008,7.15880127e-003 
3.000000e-008,7.32604797e-003 
3.200000e-008,7.19686523e-003 
3.400000e-008,7.16856934e-003 
3.600000e-008,7.28584473e-003 
3.800000e-008,7.16849854e-003 
4.000000e-008,7.26322083e-003 
4.200000e-008,7.41263794e-003 
4.400000e-008,7.19837524e-003 
4.600000e-008,7.32900818e-003 
4.800000e-008,7.26246643e-003 
5.000000e-008,7.27403687e-003 
5.200000e-008,7.29005798e-003 
5.400000e-008,7.22355774e-003 
5.600000e-008,7.27416992e-003 
5.800000e-008,7.40308289e-003 
6.000000e-008,7.25994080e-003 
6.200000e-008,7.33724304e-003 
6.400000e-008,7.26532471e-003 
6.600000e-008,7.24545105e-003 
6.800000e-008,7.36935303e-003 
7.000000e-008,7.22347290e-003 
7.200000e-008,7.34107361e-003 
7.400000e-008,7.33186340e-003 
7.600000e-008,7.29821106e-003 
7.800000e-008,7.26983765e-003 
8.000000e-008,7.40258118e-003 
8.200000e-008,7.24594604e-003 
8.400000e-008,7.30567078e-003 
8.600000e-008,7.32456909e-003 
8.800000e-008,7.29449951e-003 
9.000000e-008,7.44167175e-003 
9.200000e-008,7.24576904e-003 
9.400000e-008,7.32585754e-003 
9.600000e-008,7.31061340e-003 
9.800000e-008,7.27410583e-003 
1.000000e-007,7.42089172e-003 
1.020000e-007,7.30907288e-003 
1.040000e-007,7.26873779e-003 
1.060000e-007,7.57620850e-003 
1.080000e-007,7.26467529e-003 
1.100000e-007,7.45195374e-003 
1.120000e-007,7.31509277e-003 
1.140000e-007,7.35008667e-003 
1.160000e-007,7.38603333e-003 
1.180000e-007,7.38361938e-003 
1.200000e-007,7.28142822e-003 
1.220000e-007,7.52157166e-003 
1.240000e-007,7.32175171e-003 
1.260000e-007,7.55058777e-003 
1.280000e-007,7.29130432e-003 
1.300000e-007,7.30743652e-003 
1.320000e-007,7.37227173e-003 
1.340000e-007,7.39424011e-003 
1.360000e-007,7.42148865e-003 
