sampling rate [Sa/s]: 200000000 
record length [Sa]: 800 
record duration [s]: 0.000004 
range [V]: 4.000000 
acquisition count: 1.000000 
FID per acquisition count: 1 
number of averages: 1 
DAQ elapsed time [s]: 0.092000 
Time,Ch1
0.000000e+000,5.94117641e-001 
5.000000e-009,3.43137264e-001 
1.000000e-008,1.92156866e-001 
1.500000e-008,-2.90784311e+000 
2.000000e-008,-1.45098042e+000 
2.500000e-008,-6.96078420e-001 
3.000000e-008,-1.60784319e-001 
3.500000e-008,1.27450988e-001 
4.000000e-008,2.61960793e+000 
4.500000e-008,1.00784314e+000 
5.000000e-008,5.94117641e-001 
5.500000e-008,3.37254912e-001 
6.000000e-008,1.92156866e-001 
6.500000e-008,-2.90588236e+000 
7.000000e-008,-1.46274507e+000 
7.500000e-008,-6.99999988e-001 
8.000000e-008,-1.47058830e-001 
8.500000e-008,1.15686275e-001 
9.000000e-008,2.60392165e+000 
9.500000e-008,1.00588238e+000 
1.000000e-007,5.94117641e-001 
1.050000e-007,3.43137264e-001 
1.100000e-007,2.00000003e-001 
1.150000e-007,-2.90784311e+000 
1.200000e-007,-1.46078432e+000 
1.250000e-007,-6.94117665e-001 
1.300000e-007,-1.62745103e-001 
1.350000e-007,1.19607843e-001 
1.400000e-007,2.59607840e+000 
1.450000e-007,1.00588238e+000 
1.500000e-007,6.03921592e-001 
1.550000e-007,3.47058833e-001 
1.600000e-007,2.05882356e-001 
1.650000e-007,-2.89803910e+000 
1.700000e-007,-1.45490193e+000 
1.750000e-007,-6.86274529e-001 
1.800000e-007,-1.70588240e-001 
1.850000e-007,1.31372556e-001 
1.900000e-007,2.60588241e+000 
1.950000e-007,9.96078432e-001 
2.000000e-007,5.88235319e-001 
2.050000e-007,3.58823538e-001 
2.100000e-007,1.92156866e-001 
2.150000e-007,-2.91568637e+000 
2.200000e-007,-1.45098042e+000 
2.250000e-007,-6.86274529e-001 
2.300000e-007,-1.56862751e-001 
2.350000e-007,1.17647059e-001 
2.400000e-007,2.60392165e+000 
2.450000e-007,1.00588238e+000 
2.500000e-007,6.00000024e-001 
2.550000e-007,3.35294127e-001 
2.600000e-007,1.98039219e-001 
2.650000e-007,-2.90784311e+000 
2.700000e-007,-1.45294118e+000 
2.750000e-007,-7.01960802e-001 
2.800000e-007,-1.54901966e-001 
2.850000e-007,1.23529412e-001 
2.900000e-007,2.61568618e+000 
2.950000e-007,1.00588238e+000 
3.000000e-007,5.96078455e-001 
3.050000e-007,3.47058833e-001 
3.100000e-007,1.96078435e-001 
3.150000e-007,-2.90980387e+000 
3.200000e-007,-1.45490193e+000 
3.250000e-007,-6.84313715e-001 
3.300000e-007,-1.47058830e-001 
3.350000e-007,1.21568628e-001 
3.400000e-007,2.60588241e+000 
3.450000e-007,1.00000000e+000 
3.500000e-007,6.03921592e-001 
3.550000e-007,3.50980401e-001 
3.600000e-007,1.98039219e-001 
3.650000e-007,-2.90588236e+000 
3.700000e-007,-1.46078432e+000 
3.750000e-007,-6.82352960e-001 
3.800000e-007,-1.54901966e-001 
3.850000e-007,1.17647059e-001 
3.900000e-007,2.60196090e+000 
3.950000e-007,1.00588238e+000 
4.000000e-007,5.88235319e-001 
4.050000e-007,3.50980401e-001 
4.100000e-007,1.88235298e-001 
4.150000e-007,-2.90392160e+000 
4.200000e-007,-1.45490193e+000 
4.250000e-007,-6.82352960e-001 
4.300000e-007,-1.64705887e-001 
4.350000e-007,1.25490203e-001 
4.400000e-007,2.60196090e+000 
4.450000e-007,1.00000000e+000 
4.500000e-007,6.00000024e-001 
4.550000e-007,3.52941185e-001 
4.600000e-007,1.96078435e-001 
4.650000e-007,-2.89803910e+000 
