sampling rate [Sa/s]: 500000000 
record length [Sa]: 50000000 
record duration [s]: 1.00000000e-001 
range [V]: 0.200000 
resolution [b]: 12 
amplitude resolution [V]:9.76562515e-005 
block acquisition count: 2.000000 
FID per block count: 5000 
number of averages: 10000 
DAQ elapsed time [s]: 5.497000 
Time,Ch1
0.000000e+000,1.24872375e-004 
2.000000e-009,1.26343036e-004 
4.000000e-009,1.44450557e-004 
6.000000e-009,1.09146869e-004 
8.000000e-009,1.77362418e-004 
1.000000e-008,2.04901385e-004 
1.200000e-008,1.05088007e-004 
1.400000e-008,1.68244290e-004 
1.600000e-008,1.47646594e-004 
1.800000e-008,1.03254604e-004 
2.000000e-008,1.58969867e-004 
2.200000e-008,1.63283277e-004 
2.400000e-008,1.20019257e-004 
2.600000e-008,2.68714976e-004 
2.800000e-008,1.58950579e-004 
3.000000e-008,1.65165877e-004 
3.200000e-008,1.32558358e-004 
3.400000e-008,1.13391900e-004 
3.600000e-008,1.53489709e-004 
3.800000e-008,1.26803672e-004 
4.000000e-008,1.64979959e-004 
4.200000e-008,2.16175389e-004 
4.400000e-008,8.48920166e-005 
4.600000e-008,1.75558281e-004 
4.800000e-008,1.54528940e-004 
5.000000e-008,8.95195007e-005 
5.200000e-008,1.74420929e-004 
5.400000e-008,1.56587446e-004 
5.600000e-008,1.10127246e-004 
5.800000e-008,2.99263477e-004 
6.000000e-008,1.23980069e-004 
6.200000e-008,1.78813243e-004 
6.400000e-008,1.14195943e-004 
6.600000e-008,1.33322930e-004 
6.800000e-008,1.57695484e-004 
7.000000e-008,1.43303645e-004 
7.200000e-008,1.52430785e-004 
7.400000e-008,1.89920747e-004 
7.600000e-008,8.47156465e-005 
7.800000e-008,1.94832850e-004 
8.000000e-008,1.44293642e-004 
8.200000e-008,1.04107714e-004 
8.400000e-008,1.53950334e-004 
8.600000e-008,1.75077724e-004 
8.800000e-008,1.25264537e-004 
9.000000e-008,2.75527811e-004 
9.200000e-008,1.32735109e-004 
9.400000e-008,1.61234784e-004 
9.600000e-008,1.27470553e-004 
9.800000e-008,1.32999921e-004 
1.000000e-007,1.52460444e-004 
1.020000e-007,1.13529313e-004 
1.040000e-007,1.46999347e-004 
1.060000e-007,2.08410954e-004 
1.080000e-007,1.24764431e-004 
1.100000e-007,1.74312937e-004 
1.120000e-007,1.65019011e-004 
1.140000e-007,7.68627524e-005 
1.160000e-007,1.73352408e-004 
1.180000e-007,1.81724513e-004 
1.200000e-007,1.01470602e-004 
1.220000e-007,2.74616027e-004 
1.240000e-007,1.34901643e-004 
1.260000e-007,1.68577778e-004 
1.280000e-007,1.52019608e-004 
1.300000e-007,1.19136977e-004 
1.320000e-007,1.46793652e-004 
1.340000e-007,1.16117263e-004 
1.360000e-007,1.55705619e-004 
1.380000e-007,2.26881456e-004 
1.400000e-007,1.01048839e-004 
1.420000e-007,1.77636623e-004 
1.440000e-007,1.46303511e-004 
1.460000e-007,8.35000575e-005 
1.480000e-007,1.74852526e-004 
1.500000e-007,1.68725252e-004 
1.520000e-007,1.15039146e-004 
1.540000e-007,2.76331973e-004 
1.560000e-007,1.22656560e-004 
1.580000e-007,1.84401309e-004 
1.600000e-007,1.29215217e-004 
1.620000e-007,1.35587788e-004 
1.640000e-007,1.39999545e-004 
1.660000e-007,1.23274302e-004 
1.680000e-007,1.65558207e-004 
1.700000e-007,2.36823010e-004 
1.720000e-007,9.20489252e-005 
1.740000e-007,1.73205554e-004 
1.760000e-007,1.43568051e-004 
1.780000e-007,1.10637033e-004 
1.800000e-007,1.60009336e-004 
1.820000e-007,1.81714988e-004 
1.840000e-007,9.56469476e-005 
1.860000e-007,2.77821898e-004 
1.880000e-007,1.44685781e-004 
1.900000e-007,1.69244576e-004 
1.920000e-007,1.30156446e-004 
1.940000e-007,1.19166470e-004 
1.960000e-007,1.46675968e-004 
1.980000e-007,1.32725215e-004 
2.000000e-007,1.48440921e-004 
2.020000e-007,2.15626693e-004 
2.040000e-007,8.97057652e-005 
2.060000e-007,1.71891534e-004 
2.080000e-007,1.65695643e-004 
2.100000e-007,8.22350323e-005 
2.120000e-007,1.77675819e-004 
2.140000e-007,1.58391929e-004 
2.160000e-007,1.13078260e-004 
2.180000e-007,2.87694550e-004 
2.200000e-007,1.24264538e-004 
2.220000e-007,1.59675813e-004 
2.240000e-007,1.29107451e-004 
2.260000e-007,1.15921223e-004 
2.280000e-007,1.81411159e-004 
2.300000e-007,1.06529212e-004 
2.320000e-007,1.60754442e-004 
2.340000e-007,2.09656191e-004 
2.360000e-007,9.70782995e-005 
2.380000e-007,1.82117021e-004 
2.400000e-007,1.52480149e-004 
2.420000e-007,8.75881433e-005 
2.440000e-007,1.62636542e-004 
2.460000e-007,1.69009304e-004 
2.480000e-007,1.23117459e-004 
2.500000e-007,2.76949215e-004 
2.520000e-007,1.36823332e-004 
2.540000e-007,1.67342651e-004 
2.560000e-007,1.24254799e-004 
2.580000e-007,1.38548386e-004 
2.600000e-007,1.43019283e-004 
2.620000e-007,1.27833021e-004 
2.640000e-007,1.35088146e-004 
2.660000e-007,2.22724628e-004 
2.680000e-007,1.09666407e-004 
2.700000e-007,2.04371548e-004 
2.720000e-007,1.46724951e-004 
2.740000e-007,7.86078334e-005 
2.760000e-007,1.58754134e-004 
2.780000e-007,1.92009282e-004 
2.800000e-007,1.08284080e-004 
2.820000e-007,2.84655547e-004 
2.840000e-007,1.22705555e-004 
2.860000e-007,1.61538720e-004 
2.880000e-007,1.47391617e-004 
2.900000e-007,1.25087810e-004 
2.920000e-007,1.45048857e-004 
2.940000e-007,1.13205659e-004 
2.960000e-007,1.50342524e-004 
2.980000e-007,2.23116899e-004 
3.000000e-007,9.04507875e-005 
3.020000e-007,1.80519223e-004 
3.040000e-007,1.39480007e-004 
3.060000e-007,8.00784528e-005 
3.080000e-007,1.87538493e-004 
3.100000e-007,1.64558184e-004 
3.120000e-007,1.22323215e-004 
3.140000e-007,2.71704626e-004 
3.160000e-007,1.40999794e-004 
3.180000e-007,1.69009399e-004 
3.200000e-007,1.15362620e-004 
3.220000e-007,1.16166270e-004 
3.240000e-007,1.60077965e-004 
3.260000e-007,1.16696012e-004 
3.280000e-007,1.77176023e-004 
3.300000e-007,2.14254069e-004 
3.320000e-007,1.05039108e-004 
3.340000e-007,1.73224962e-004 
3.360000e-007,1.53793609e-004 
3.380000e-007,9.64410484e-005 
3.400000e-007,1.81048608e-004 
3.420000e-007,1.70342565e-004 
3.440000e-007,1.12333000e-004 
3.460000e-007,2.77665019e-004 
3.480000e-007,1.44117367e-004 
3.500000e-007,1.69067979e-004 
3.520000e-007,1.36901724e-004 
3.540000e-007,1.96225023e-004 
3.560000e-007,1.42529130e-004 
3.580000e-007,1.62450492e-004 
3.600000e-007,5.76568604e-005 
3.620000e-007,1.25911212e-004 
3.640000e-007,6.34804487e-005 
3.660000e-007,2.20861864e-004 
3.680000e-007,8.93919945e-005 
3.700000e-007,8.24410260e-005 
3.720000e-007,1.50597525e-004 
3.740000e-007,1.45029163e-004 
3.760000e-007,1.39686096e-004 
3.780000e-007,2.90165305e-004 
3.800000e-007,2.19724751e-004 
3.820000e-007,1.72146392e-004 
3.840000e-007,1.03597784e-004 
3.860000e-007,1.12774217e-004 
3.880000e-007,2.19430327e-004 
3.900000e-007,1.65979898e-004 
3.920000e-007,1.58911133e-004 
3.940000e-007,1.52705646e-004 
3.960000e-007,7.16372430e-005 
3.980000e-007,1.72293520e-004 
4.000000e-007,1.09718430e-002 
4.020000e-007,-2.71248505e-002 
4.040000e-007,-2.00008521e-001 
4.060000e-007,-1.86035498e-001 
4.080000e-007,2.67681854e-002 
4.100000e-007,2.00008521e-001 
4.120000e-007,1.78379248e-001 
4.140000e-007,-1.36707336e-001 
4.160000e-007,-2.00008521e-001 
4.180000e-007,-2.00008521e-001 
4.200000e-007,-2.00008521e-001 
4.220000e-007,-1.08473901e-001 
4.240000e-007,1.36283960e-001 
4.260000e-007,2.00008521e-001 
4.280000e-007,1.02416931e-001 
4.300000e-007,-1.29409900e-001 
4.320000e-007,-2.00008521e-001 
4.340000e-007,-1.60010498e-001 
4.360000e-007,-6.98754150e-002 
4.380000e-007,6.46653015e-002 
4.400000e-007,1.79762524e-001 
4.420000e-007,2.00008521e-001 
4.440000e-007,1.85628284e-001 
4.460000e-007,7.04754822e-002 
4.480000e-007,-6.82773987e-002 
4.500000e-007,-1.80089905e-001 
4.520000e-007,-2.00008521e-001 
4.540000e-007,-1.82911035e-001 
4.560000e-007,-6.33735718e-002 
4.580000e-007,8.04357849e-002 
4.600000e-007,1.90628052e-001 
4.620000e-007,2.00008521e-001 
4.640000e-007,1.77484924e-001 
4.660000e-007,5.62455627e-002 
4.680000e-007,-8.87667664e-002 
4.700000e-007,-1.95851953e-001 
4.720000e-007,-2.00008521e-001 
4.740000e-007,-1.64617676e-001 
4.760000e-007,-3.62571777e-002 
4.780000e-007,1.07826587e-001 
4.800000e-007,2.00008521e-001 
4.820000e-007,2.00008521e-001 
4.840000e-007,1.51759814e-001 
4.860000e-007,1.82591980e-002 
4.880000e-007,-1.23532214e-001 
4.900000e-007,-2.00008521e-001 
4.920000e-007,-2.00008521e-001 
4.940000e-007,-1.29300366e-001 
4.960000e-007,1.15652641e-002 
4.980000e-007,1.47028320e-001 
5.000000e-007,2.00008521e-001 
5.020000e-007,2.00008521e-001 
5.040000e-007,1.05706372e-001 
5.060000e-007,-3.82634827e-002 
5.080000e-007,-1.67100366e-001 
5.100000e-007,-2.00008521e-001 
5.120000e-007,-1.87697168e-001 
5.140000e-007,-7.14019653e-002 
5.160000e-007,7.70907410e-002 
5.180000e-007,1.89721606e-001 
5.200000e-007,2.00008521e-001 
5.220000e-007,1.65376392e-001 
5.240000e-007,3.67001068e-002 
5.260000e-007,-1.10022705e-001 
5.280000e-007,-2.00008521e-001 
5.300000e-007,-2.00008521e-001 
