sampling rate [Sa/s]: 500000000 
record length [Sa]: 50000000 
record duration [s]: 1.00000000e-001 
range [V]: 0.400000 
resolution [b]: 12 
amplitude resolution [V]:1.95312503e-004 
block acquisition count: 200.000000 
FID per block count: 5000 
number of averages: 1000000 
DAQ elapsed time [s]: 537.174988 
Time,Ch1
0.000000e+000,-1.0357311977994977e-003 
2.000000e-009,-9.3170941905060321e-004 
4.000000e-009,-9.4554472534381787e-004 
6.000000e-009,-9.3690805693715808e-004 
8.000000e-009,-9.5219432360428623e-004 
1.000000e-008,-7.2960177754232422e-004 
1.200000e-008,-9.8291256876906837e-004 
1.400000e-008,-8.6346746971854014e-004 
1.600000e-008,-1.0195662880097516e-003 
1.800000e-008,-9.0707667242886968e-004 
2.000000e-008,-9.7823569909291099e-004 
2.200000e-008,-8.4509040474487125e-004 
2.400000e-008,-1.0166239392092975e-003 
2.600000e-008,-8.2640432412910744e-004 
2.800000e-008,-9.3810491110695880e-004 
3.000000e-008,-8.0133196996932379e-004 
3.200000e-008,-8.9571687953447689e-004 
3.400000e-008,-1.0021325619805138e-003 
3.600000e-008,-9.0485688392841256e-004 
3.800000e-008,-8.9194510907598305e-004 
4.000000e-008,-9.7850432079995523e-004 
4.200000e-008,-7.4232333462382661e-004 
4.400000e-008,-9.6472981252393225e-004 
4.600000e-008,-9.7715550969936882e-004 
4.800000e-008,-8.6599472216231511e-004 
5.000000e-008,-9.5885785243415736e-004 
5.200000e-008,-8.9284903316519924e-004 
5.400000e-008,-9.4575648554251534e-004 
5.600000e-008,-9.5713786154982513e-004 
5.800000e-008,-7.9270648430485740e-004 
6.000000e-008,-9.6117040734064354e-004 
6.200000e-008,-8.2119431954226453e-004 
6.400000e-008,-9.3130080238645310e-004 
6.600000e-008,-1.0860900179670424e-003 
6.800000e-008,-8.2778570100443900e-004 
7.000000e-008,-9.7825883440865445e-004 
7.200000e-008,-8.6952471695581339e-004 
7.400000e-008,-7.9298981435748284e-004 
7.600000e-008,-9.9065647999796794e-004 
7.800000e-008,-8.8345001566559949e-004 
8.000000e-008,-9.6024687972071120e-004 
8.200000e-008,-9.3728805015655229e-004 
8.400000e-008,-9.1702040448726622e-004 
8.600000e-008,-9.2579059949540537e-004 
8.800000e-008,-9.1160962357552484e-004 
9.000000e-008,-7.7536647788045232e-004 
9.200000e-008,-9.5069472293311265e-004 
9.400000e-008,-7.8832549676997583e-004 
9.600000e-008,-9.7297570693475428e-004 
9.800000e-008,-9.2715688092063651e-004 
1.000000e-007,-9.7033746668166710e-004 
1.020000e-007,-8.4797353857103740e-004 
1.040000e-007,-9.9693687080394016e-004 
1.060000e-007,-7.5842844071093716e-004 
1.080000e-007,-9.6443765785839055e-004 
1.100000e-007,-8.5936335179349411e-004 
1.120000e-007,-9.4049392672773680e-004 
1.140000e-007,-9.2989706095436119e-004 
1.160000e-007,-1.0104262896096334e-003 
1.180000e-007,-8.1976296257629290e-004 
1.200000e-007,-1.0111151147824712e-003 
1.220000e-007,-7.0997236047266052e-004 
1.240000e-007,-1.0339290367877693e-003 
1.260000e-007,-8.3542608554277101e-004 
1.280000e-007,-8.9680687881865011e-004 
1.300000e-007,-9.6082765717140869e-004 
1.320000e-007,-8.5694452367944182e-004 
1.340000e-007,-9.4030394182307642e-004 
1.360000e-007,-9.5760804658100824e-004 
1.380000e-007,-7.3130295293789827e-004 
1.400000e-007,-9.8646177298348636e-004 
1.420000e-007,-8.7883864531636941e-004 
1.440000e-007,-9.2842373935924846e-004 
1.460000e-007,-1.0340260889190249e-003 
1.480000e-007,-8.1882608738349523e-004 
1.500000e-007,-8.7333119646762502e-004 
1.520000e-007,-9.1035471070162021e-004 
1.540000e-007,-8.1372236577310832e-004 
1.560000e-007,-9.7441119272843933e-004 
1.580000e-007,-8.0988804840747620e-004 
1.600000e-007,-9.1887825504876675e-004 
1.620000e-007,-9.8895176817310852e-004 
1.640000e-007,-8.5780335125472634e-004 
1.660000e-007,-9.8501433503098081e-004 
1.680000e-007,-8.6259745838044904e-004 
1.700000e-007,-7.8892608332994864e-004 
1.720000e-007,-8.9198942024516878e-004 
1.740000e-007,-9.0844334712479027e-004 
1.760000e-007,-9.1941922581510152e-004 
1.780000e-007,-9.6275962036801498e-004 
1.800000e-007,-9.1258550767251291e-004 
