sampling rate [Sa/s]: 500000000 
record length [Sa]: 50000000 
record duration [s]: 1.00000000e-001 
range [V]: 0.200000 
resolution [b]: 12 
amplitude resolution [V]:9.76562515e-005 
block acquisition count: 200.000000 
FID per block count: 5000 
number of averages: 1000000 
DAQ elapsed time [s]: 546.166016 
Time,Ch1
0.000000e+000,6.54415588e-004 
2.000000e-009,6.77446350e-004 
4.000000e-009,6.73330750e-004 
6.000000e-009,6.50329468e-004 
8.000000e-009,6.62067810e-004 
1.000000e-008,7.73050964e-004 
1.200000e-008,6.73563232e-004 
1.400000e-008,7.12386414e-004 
1.600000e-008,6.52801208e-004 
1.800000e-008,6.77034851e-004 
2.000000e-008,6.72998291e-004 
2.200000e-008,6.51607605e-004 
2.400000e-008,6.60948059e-004 
2.600000e-008,7.74388306e-004 
2.800000e-008,6.73967041e-004 
3.000000e-008,7.14001038e-004 
3.200000e-008,6.52864563e-004 
3.400000e-008,6.77253479e-004 
3.600000e-008,6.73762268e-004 
3.800000e-008,6.51602051e-004 
4.000000e-008,6.61721741e-004 
4.200000e-008,7.73037537e-004 
4.400000e-008,6.72282593e-004 
4.600000e-008,7.13798645e-004 
4.800000e-008,6.52938049e-004 
5.000000e-008,6.77407776e-004 
5.200000e-008,6.71088806e-004 
5.400000e-008,6.51830017e-004 
5.600000e-008,6.60812683e-004 
5.800000e-008,7.74230225e-004 
6.000000e-008,6.74316650e-004 
6.200000e-008,7.12705872e-004 
6.400000e-008,6.52050903e-004 
6.600000e-008,6.78804993e-004 
6.800000e-008,6.74233337e-004 
7.000000e-008,6.50626526e-004 
7.200000e-008,6.60681091e-004 
7.400000e-008,7.72243469e-004 
7.600000e-008,6.73865234e-004 
7.800000e-008,7.14107178e-004 
8.000000e-008,6.52301147e-004 
8.200000e-008,6.77469299e-004 
8.400000e-008,6.71482056e-004 
8.600000e-008,6.52184082e-004 
8.800000e-008,6.62208374e-004 
9.000000e-008,7.74702026e-004 
9.200000e-008,6.74170959e-004 
9.400000e-008,7.12567505e-004 
9.600000e-008,6.53282959e-004 
9.800000e-008,6.77626709e-004 
1.000000e-007,6.74687622e-004 
1.020000e-007,6.50392395e-004 
1.040000e-007,6.60448547e-004 
1.060000e-007,7.72364746e-004 
1.080000e-007,6.75386536e-004 
1.100000e-007,7.12282410e-004 
1.120000e-007,6.53114624e-004 
1.140000e-007,6.76532532e-004 
1.160000e-007,6.71504028e-004 
1.180000e-007,6.52838623e-004 
1.200000e-007,6.62267151e-004 
1.220000e-007,7.74020630e-004 
1.240000e-007,6.73164917e-004 
1.260000e-007,7.12812256e-004 
1.280000e-007,6.54014343e-004 
1.300000e-007,6.78402588e-004 
1.320000e-007,6.73674500e-004 
1.340000e-007,6.51105957e-004 
1.360000e-007,6.61048645e-004 
1.380000e-007,7.73400391e-004 
1.400000e-007,6.74414795e-004 
1.420000e-007,7.12652344e-004 
1.440000e-007,6.51904053e-004 
1.460000e-007,6.76956543e-004 
1.480000e-007,6.71833191e-004 
1.500000e-007,6.52758667e-004 
1.520000e-007,6.60525391e-004 
1.540000e-007,7.74537354e-004 
1.560000e-007,6.74026611e-004 
1.580000e-007,7.12929688e-004 
1.600000e-007,6.54284302e-004 
1.620000e-007,6.77411255e-004 
1.640000e-007,6.72418884e-004 
1.660000e-007,6.52041565e-004 
1.680000e-007,6.61728516e-004 
1.700000e-007,7.73143921e-004 
1.720000e-007,6.73551880e-004 
1.740000e-007,7.11998291e-004 
1.760000e-007,6.52859314e-004 
1.780000e-007,6.77173767e-004 
1.800000e-007,6.71526855e-004 
1.820000e-007,6.52494873e-004 
1.840000e-007,6.60680908e-004 
